date,data,url
2018-07-20,"The JioPhone Monsoon Hungama offer is only applicable on the JioPhone and not on JioPhone 2, which is likely to be made available on August 15.The new JioPhone 2 will feature horizontal screen viewing, QWERTY keypad, Facebook, YouTube and WhatsApp. According to Reliance, both these features come in light of the feedback JioPhone customers have provided to the company.  (Disclaimer: News18.com is part of Network18 Media & Investment Limited which is owned by Reliance Industry Limited)   .update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.related-storybox{padding:10px 0;border-top:1px solid #eee;border-bottom:1px solid #eee;margin:14px 0}.related-storybox h2{font-size:20px;padding-bottom:6px;color:#222}.related-storybox ul{display:flex;justify-content:space-between}.related-storybox ul li{background:#f0f0f0;margin-right:10px;flex:1;padding:10px;box-sizing:border-box;font-size:15px;line-height:21px}.related-storybox ul li:last-child{margin-right:0}.related-storybox ul li a{color:#222}.related-storybox ul li img{float:left;padding-right:10px}@media(max-width:600px){.related-storybox ul li{flex-basis:100%;margin-bottom:10px;height:92px;margin-right:0}.related-storybox ul{display:block}} .video-sicon{top:25px;}ul.opinion-listing{border-bottom:1px solid #ccc; display:flex; margin-bottom:10px; justify-content:space-between}ul.opinion-listing li{border-bottom: 0; max-width:216px; width:100%; font-size:15px; padding:15px 0 12px; position:relative; line-height:22px; font-weight:bold}ul.opinion-listing li a{color:#282828}.alsowatch{font-size:20px; font-weight:bold; padding-top:10px; color:#444; border-bottom:1px solid #ccc; padding-bottom:4px;}ul.opinion-listing li .vodeoiconb{width:35px; height:35px; background-size:35px; top:25px; left:170px}",https://www.news18.com/news/tech/reliance-jio-monsoon-hungama-offer-on-jiophone-to-start-from-today-here-is-every-thing-you-need-to-know-1818211.html
2018-10-12,"Instructions on how to install and use the app on the JioPhone, which has connected tens of millions of low-income Indians to the Internet for the first time, are also a part of the 10-city roadshow.  (Disclaimer: News18.com is part of Network18 Media & Investment Limited which is owned by Reliance Industries Limited that also owns Reliance Jio) .update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.related-storybox{padding:10px 0;border-top:1px solid #eee;border-bottom:1px solid #eee;margin:14px 0}.related-storybox h2{font-size:20px;padding-bottom:6px;color:#222}.related-storybox ul{display:flex;justify-content:space-between}.related-storybox ul li{background:#f0f0f0;margin-right:10px;flex:1;padding:10px;box-sizing:border-box;font-size:15px;line-height:21px}.related-storybox ul li:last-child{margin-right:0}.related-storybox ul li a{color:#222}.related-storybox ul li img{float:left;padding-right:10px}@media(max-width:600px){.related-storybox ul li{flex-basis:100%;margin-bottom:10px;height:92px;margin-right:0}.related-storybox ul{display:block}} .video-sicon{top:25px;}ul.opinion-listing{border-bottom:1px solid #ccc; display:flex; margin-bottom:10px; justify-content:space-between}ul.opinion-listing li{border-bottom: 0; max-width:216px; width:100%; font-size:15px; padding:15px 0 12px; position:relative; line-height:22px; font-weight:bold}ul.opinion-listing li a{color:#282828}.alsowatch{font-size:20px; font-weight:bold; padding-top:10px; color:#444; border-bottom:1px solid #ccc; padding-bottom:4px;}ul.opinion-listing li .vodeoiconb{width:35px; height:35px; background-size:35px; top:25px; left:170px}",https://www.news18.com/news/tech/whatsapp-and-jio-battle-fake-news-in-india-with-a-skit-to-spread-the-awareness-against-hate-speech-1907051.html
2018-03-22,"Also Read: Facebook Data Breach: Mark Zuckerberg Accepts Mistake; Here's What He Has to Say   ""We remember WhatsApp will stop to support Nokia S40 on next December 31, leaving the Symbian platform, but KaiOS will be supported instead,"" the website added. KaiOS combines the powerful capabilities of a smartphone with the affordability of a basic handset. Also Read: Facebook-Cambridge Analytica Scam Could Push Google, Twitter And Others to Tighten Data Sharing ""The highly-coveted social media app has made its way to KaiOS-powered feature phones. This partnership supports access to Facebook via a native KaiOS app, thus allowing more users to connect with their friends and families,"" KaiOS wrote in a blog post last month. The OS originates from the Firefox OS open-source project started in 2011 and has continued independently from Mozilla since 2016. KaiOS was first launched publicly in the US market in 2017. The mobile OS supports 4G/LTE, Wi-Fi, Bluetooth and GPS and is compatible with chipsets from major manufacturers.  (Disclosure: News18.com is part of Network18 Media & Investment Limited which is owned by Reliance Industries Limited that also owns Reliance Jio)  WATCH VIDEO: Google Pixel 2 Review | Should You Buy it Now For Rs 42,000?  .embed-container { position: relative; padding-bottom: 56.25%; height: 0; overflow: hidden; max-width: 100%; } .embed-container iframe, .embed-container object, .embed-container embed { position: absolute; top: 0; left: 0; width: 100%; height: 100%; }   .update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.related-storybox{padding:10px 0;border-top:1px solid #eee;border-bottom:1px solid #eee;margin:14px 0}.related-storybox h2{font-size:20px;padding-bottom:6px;color:#222}.related-storybox ul{display:flex;justify-content:space-between}.related-storybox ul li{background:#f0f0f0;margin-right:10px;flex:1;padding:10px;box-sizing:border-box;font-size:15px;line-height:21px}.related-storybox ul li:last-child{margin-right:0}.related-storybox ul li a{color:#222}.related-storybox ul li img{float:left;padding-right:10px}@media(max-width:600px){.related-storybox ul li{flex-basis:100%;margin-bottom:10px;height:92px;margin-right:0}.related-storybox ul{display:block}} .video-sicon{top:25px;}ul.opinion-listing{border-bottom:1px solid #ccc; display:flex; margin-bottom:10px; justify-content:space-between}ul.opinion-listing li{border-bottom: 0; max-width:216px; width:100%; font-size:15px; padding:15px 0 12px; position:relative; line-height:22px; font-weight:bold}ul.opinion-listing li a{color:#282828}.alsowatch{font-size:20px; font-weight:bold; padding-top:10px; color:#444; border-bottom:1px solid #ccc; padding-bottom:4px;}ul.opinion-listing li .vodeoiconb{width:35px; height:35px; background-size:35px; top:25px; left:170px}",https://www.news18.com/news/tech/jio-phone-may-soon-get-whatsapp-support-1696875.html
2018-09-21,"Sanjay Gupta, Managing Director, Star India, said that over the last five years, Star India has re-invented the sports experience in India across screens, both television and digital.   “Indian cricket under BCCI is one of the most compelling properties in the world and we are excited to apply the same lens of innovation and re-invention to the property that we have applied to other sports in the last few years. And, with a new partner in Reliance Jio, we will have even more opportunities to raise the bar for cricket fans,” Gupta said.  (Disclaimer: News18.com is part of Network18 Media & Investment Limited which is owned by Reliance Industries Limited that also owns Reliance Jio) .update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.related-storybox{padding:10px 0;border-top:1px solid #eee;border-bottom:1px solid #eee;margin:14px 0}.related-storybox h2{font-size:20px;padding-bottom:6px;color:#222}.related-storybox ul{display:flex;justify-content:space-between}.related-storybox ul li{background:#f0f0f0;margin-right:10px;flex:1;padding:10px;box-sizing:border-box;font-size:15px;line-height:21px}.related-storybox ul li:last-child{margin-right:0}.related-storybox ul li a{color:#222}.related-storybox ul li img{float:left;padding-right:10px}@media(max-width:600px){.related-storybox ul li{flex-basis:100%;margin-bottom:10px;height:92px;margin-right:0}.related-storybox ul{display:block}} .video-sicon{top:25px;}ul.opinion-listing{border-bottom:1px solid #ccc; display:flex; margin-bottom:10px; justify-content:space-between}ul.opinion-listing li{border-bottom: 0; max-width:216px; width:100%; font-size:15px; padding:15px 0 12px; position:relative; line-height:22px; font-weight:bold}ul.opinion-listing li a{color:#282828}.alsowatch{font-size:20px; font-weight:bold; padding-top:10px; color:#444; border-bottom:1px solid #ccc; padding-bottom:4px;}ul.opinion-listing li .vodeoiconb{width:35px; height:35px; background-size:35px; top:25px; left:170px}",https://www.news18.com/news/business/reliance-jio-announces-five-year-deal-with-star-india-to-offer-cricket-content-on-jiotv-1885005.html
2018-08-14,"JioPhone 2 SpecificationsThe JioPhone 2 will come with a 2.4-inch QVGA display placed on top of a QWERTY keypad that comes with a 4-way navigation key. It will run on the same KaiOS as the JioPhone and will also support Facebook, YouTube as well as WhatsApp. As for its memory, the JioPhone 2 will come with a 512MB RAM and a 4GB internal storage, which will further be expandable up to 128GB using an external microSD. The device is backed by a 2000 mAh battery and comes with connectivity options including VoLTE, VoWiFi, FM, Bluetooth, Wi-Fi, GPS, NFC and more. As for its optics, the JioPhone 2 will come with a 2-megapixel camera at the back and a VGA camera at the front.   (Disclaimer: News18.com is part of Network18 Media & Investment Limited which is owned by Reliance Industries Limited)  .update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.related-storybox{padding:10px 0;border-top:1px solid #eee;border-bottom:1px solid #eee;margin:14px 0}.related-storybox h2{font-size:20px;padding-bottom:6px;color:#222}.related-storybox ul{display:flex;justify-content:space-between}.related-storybox ul li{background:#f0f0f0;margin-right:10px;flex:1;padding:10px;box-sizing:border-box;font-size:15px;line-height:21px}.related-storybox ul li:last-child{margin-right:0}.related-storybox ul li a{color:#222}.related-storybox ul li img{float:left;padding-right:10px}@media(max-width:600px){.related-storybox ul li{flex-basis:100%;margin-bottom:10px;height:92px;margin-right:0}.related-storybox ul{display:block}} .video-sicon{top:25px;}ul.opinion-listing{border-bottom:1px solid #ccc; display:flex; margin-bottom:10px; justify-content:space-between}ul.opinion-listing li{border-bottom: 0; max-width:216px; width:100%; font-size:15px; padding:15px 0 12px; position:relative; line-height:22px; font-weight:bold}ul.opinion-listing li a{color:#282828}.alsowatch{font-size:20px; font-weight:bold; padding-top:10px; color:#444; border-bottom:1px solid #ccc; padding-bottom:4px;}ul.opinion-listing li .vodeoiconb{width:35px; height:35px; background-size:35px; top:25px; left:170px}",https://www.news18.com/news/tech/jiophone-2-registration-begins-from-august-15-how-to-upgrade-from-jio-phone-to-jio-phone-2-1843945.html
2018-08-23,"World over the environmental dangers of the fast fashion model of use and throw with seasonal trends are giving rise to slow fashion – where ecologically friendly clothes are designed for long term wear.  Materials used are available resources which cuts down the carbon footprint greatly. This not only makes fashion economically sustainable but also ecologically friendly. If plastic is the new black, then keep your clothes trashy!   The aim of the 'Circular Design Challenge' is to make Indian fashion and apparel industry the global leader in adopting sustainable and circular economy concepts in fashion. Mukesh Ambani, CMD of RIL, in his speech at last annual general meeting had said that the company was “committed to becoming a leader in the emerging circular economy. (Disclaimer: News18.com is part of Network18 Media & Investment Limited which is owned by Reliance Industries Limited)​ .update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.related-storybox{padding:10px 0;border-top:1px solid #eee;border-bottom:1px solid #eee;margin:14px 0}.related-storybox h2{font-size:20px;padding-bottom:6px;color:#222}.related-storybox ul{display:flex;justify-content:space-between}.related-storybox ul li{background:#f0f0f0;margin-right:10px;flex:1;padding:10px;box-sizing:border-box;font-size:15px;line-height:21px}.related-storybox ul li:last-child{margin-right:0}.related-storybox ul li a{color:#222}.related-storybox ul li img{float:left;padding-right:10px}@media(max-width:600px){.related-storybox ul li{flex-basis:100%;margin-bottom:10px;height:92px;margin-right:0}.related-storybox ul{display:block}} .video-sicon{top:25px;}ul.opinion-listing{border-bottom:1px solid #ccc; display:flex; margin-bottom:10px; justify-content:space-between}ul.opinion-listing li{border-bottom: 0; max-width:216px; width:100%; font-size:15px; padding:15px 0 12px; position:relative; line-height:22px; font-weight:bold}ul.opinion-listing li a{color:#282828}.alsowatch{font-size:20px; font-weight:bold; padding-top:10px; color:#444; border-bottom:1px solid #ccc; padding-bottom:4px;}ul.opinion-listing li .vodeoiconb{width:35px; height:35px; background-size:35px; top:25px; left:170px}",https://www.news18.com/news/business/plastic-is-the-new-black-reliance-launches-r-elan-a-fashion-line-made-of-100-pet-bottles-1855301.html
2018-09-05,"- Jio added seven customers every second reaching 100 million customers in just 170 days. As on 30th June 2018, the company claims to have over 215 million customers as a part of its network.    - Jio has the widest LTE coverage in India, more than any other telecom player which is soon expected to cover 99% of India’s population.  - Jio gave unlimited free calling with all of its tariff plans. As a result, the market rapidly moved towards data. - Post the launch of Jio, a GB of data which used to cost anywhere between Rs 250 - Rs 10,000 has come down to less than Rs 15 per GB currently.  - The TRAI SpeedTest portal has consistently ranked Jio as the clear 4G network leader in coverage, usage and data speed month after month.  - Post Jio, all key social media platforms like Facebook, Youtube and others have seen enhanced user base in India. India has become the most active market for Google and Facebook, estimated 70 million additions in the first year of Jio’s commencement of operations. - The launch of VoLTE devices under LYF by Reliance Retail propelled all smartphone brands to increase focus on LTE shipments in the country.  - JioPhone brought a new digital era for feature phone users with 25 million units of it being sold by June 30, 2018. - Several other services were also announced over time including those of Saavn, Eros, ALT Balaji, Embibe for all the Jio users.  Jio claims to have built future-proof networks for both mobility as well as fiber-based wireline connectivity and with this, it aims to take India to a global leading position.  (Disclaimer: News18.com is part of Network18 Media & Investment Limited which is owned by Reliance Industries Limited that also owns Reliance Jio)  .update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.related-storybox{padding:10px 0;border-top:1px solid #eee;border-bottom:1px solid #eee;margin:14px 0}.related-storybox h2{font-size:20px;padding-bottom:6px;color:#222}.related-storybox ul{display:flex;justify-content:space-between}.related-storybox ul li{background:#f0f0f0;margin-right:10px;flex:1;padding:10px;box-sizing:border-box;font-size:15px;line-height:21px}.related-storybox ul li:last-child{margin-right:0}.related-storybox ul li a{color:#222}.related-storybox ul li img{float:left;padding-right:10px}@media(max-width:600px){.related-storybox ul li{flex-basis:100%;margin-bottom:10px;height:92px;margin-right:0}.related-storybox ul{display:block}} .video-sicon{top:25px;}ul.opinion-listing{border-bottom:1px solid #ccc; display:flex; margin-bottom:10px; justify-content:space-between}ul.opinion-listing li{border-bottom: 0; max-width:216px; width:100%; font-size:15px; padding:15px 0 12px; position:relative; line-height:22px; font-weight:bold}ul.opinion-listing li a{color:#282828}.alsowatch{font-size:20px; font-weight:bold; padding-top:10px; color:#444; border-bottom:1px solid #ccc; padding-bottom:4px;}ul.opinion-listing li .vodeoiconb{width:35px; height:35px; background-size:35px; top:25px; left:170px}",https://www.news18.com/news/tech/reliance-jio-turns-2-a-look-back-at-how-the-company-has-impacted-telecom-services-in-india-1868377.html
2018-03-05,"Also read: WhatsApp Might Increase 'Delete for Everyone' Time Limit to 68 Minutes   ""It is a matter of national pride that an innovative new mobile service from India has been recognized at the most prestigious global platform,” said Manoj Sinha, India’s Minister of Communications. “We are particularly satisfied that India is being propelled to global digital leadership with this."" Sinha has been leading the Indian delegation at MWC representing and promoting India’s new global digital leadership initiatives. Jio’s offerings across both urban and rural India transformed data consumption patterns in a very short time and turned India into the largest user of mobile data globally. Jio rapidly expanded its subscriber base to over 160 million by December 2017, within 16 months of its launch. Cisco has been a partner in Jio’s broadband buildout. “We are honoured to win the ‘Best Mobile Operator Service for Consumers’ award with Reliance Jio for Jio Mobile Broadband and Digital Services,” said Chuck Robbins, Chairman and CEO Cisco Systems.  ""We are excited to have received this distinguished global recognition in a joint effort with Cisco, this is truly a win for India” said Mathew Oommen, President of Jio. “We are committed to continuous innovation and ongoing leadership in the digital revolution in India.”  (Disclaimer: News18.com is part of Network18 Media & Investment Limited which is owned by Reliance Industries Limited)  Watch: Nokia 8 Sirocco First Look at MWC 2018  .embed-container { position: relative; padding-bottom: 56.25%; height: 0; overflow: hidden; max-width: 100%; } .embed-container iframe, .embed-container object, .embed-container embed { position: absolute; top: 0; left: 0; width: 100%; height: 100%; }  .update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.related-storybox{padding:10px 0;border-top:1px solid #eee;border-bottom:1px solid #eee;margin:14px 0}.related-storybox h2{font-size:20px;padding-bottom:6px;color:#222}.related-storybox ul{display:flex;justify-content:space-between}.related-storybox ul li{background:#f0f0f0;margin-right:10px;flex:1;padding:10px;box-sizing:border-box;font-size:15px;line-height:21px}.related-storybox ul li:last-child{margin-right:0}.related-storybox ul li a{color:#222}.related-storybox ul li img{float:left;padding-right:10px}@media(max-width:600px){.related-storybox ul li{flex-basis:100%;margin-bottom:10px;height:92px;margin-right:0}.related-storybox ul{display:block}} .video-sicon{top:25px;}ul.opinion-listing{border-bottom:1px solid #ccc; display:flex; margin-bottom:10px; justify-content:space-between}ul.opinion-listing li{border-bottom: 0; max-width:216px; width:100%; font-size:15px; padding:15px 0 12px; position:relative; line-height:22px; font-weight:bold}ul.opinion-listing li a{color:#282828}.alsowatch{font-size:20px; font-weight:bold; padding-top:10px; color:#444; border-bottom:1px solid #ccc; padding-bottom:4px;}ul.opinion-listing li .vodeoiconb{width:35px; height:35px; background-size:35px; top:25px; left:170px}",https://www.news18.com/news/tech/reliance-jio-wins-best-mobile-operator-service-for-consumers-at-global-mobile-awards-2018-jiotv-wins-best-mobile-video-content-award-1679427.html
2018-03-21,"The new Jio data card measures 74mm in width, 20mm in thickness and weighs 95 grams. It sports a round shape and a Black colour. There is a charging port at the bottom edge while the top edge sports the power on/off button as well as a WPS button.  Also read: Meet World's Tiniest Computer by IBM That Equals The Size of a Salt Grain The data card can support up to 10 Wi-Fi enabled devices simultaneously and 32 users in total, with 31 devices connected through Wi-Fi and 1 on USB. JioFi JMR815 Wireless Data Card is powered by an ALT3800 Processor and supports FDD - Band 3, Band 5, TDD - Band 40. It is backed by a 3000 mAh battery which, as per the company, can last more than 8 hours of continuous usage.  Jio is offering a one year warranty on the JioFi data card and 6 months warranty on its accessories.   (Disclosure: News18.com is part of Network18 Media & Investment Limited which is owned by Reliance Industries Limited that also owns Reliance Jio)  Watch: Google Pixel 2 Review | Should You Buy it Now For Rs 42,000?  .embed-container { position: relative; padding-bottom: 56.25%; height: 0; overflow: hidden; max-width: 100%; } .embed-container iframe, .embed-container object, .embed-container embed { position: absolute; top: 0; left: 0; width: 100%; height: 100%; }  .update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.related-storybox{padding:10px 0;border-top:1px solid #eee;border-bottom:1px solid #eee;margin:14px 0}.related-storybox h2{font-size:20px;padding-bottom:6px;color:#222}.related-storybox ul{display:flex;justify-content:space-between}.related-storybox ul li{background:#f0f0f0;margin-right:10px;flex:1;padding:10px;box-sizing:border-box;font-size:15px;line-height:21px}.related-storybox ul li:last-child{margin-right:0}.related-storybox ul li a{color:#222}.related-storybox ul li img{float:left;padding-right:10px}@media(max-width:600px){.related-storybox ul li{flex-basis:100%;margin-bottom:10px;height:92px;margin-right:0}.related-storybox ul{display:block}} .video-sicon{top:25px;}ul.opinion-listing{border-bottom:1px solid #ccc; display:flex; margin-bottom:10px; justify-content:space-between}ul.opinion-listing li{border-bottom: 0; max-width:216px; width:100%; font-size:15px; padding:15px 0 12px; position:relative; line-height:22px; font-weight:bold}ul.opinion-listing li a{color:#282828}.alsowatch{font-size:20px; font-weight:bold; padding-top:10px; color:#444; border-bottom:1px solid #ccc; padding-bottom:4px;}ul.opinion-listing li .vodeoiconb{width:35px; height:35px; background-size:35px; top:25px; left:170px}",https://www.news18.com/news/tech/jiofi-4g-data-card-launched-by-reliance-jio-150-mbps-download-speed-unlimited-audio-calls-and-more-1695655.html
2018-11-06,"Jio Rs 1,699 prepaid plan provides 1.5GB of 4G data every day which takes the overall data benefit for 547.5GB. Jio users recharging with this plan can also enjoy unlimited voice calls without any FUP limit and 100 SMS per day for the same validity period.   Additionally, those who purchase a laptop at Reliance digital stores can get Jio Fi along with data benefits worth Rs. 3000. This includes free voice, unlimited data (386GB) and Jio Prime complimentary subscription. Customers who purchase an LG Smart TV will receive a JioFi along with data benefits worth Rs. 2000. This includes free voice, unlimited data benefits and a complimentary subscription to JioPrime.    (Disclaimer: News18.com is part of Network18 Media & Investment Limited which is owned by Reliance Industries Limited that also owns Reliance Jio) .update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.related-storybox{padding:10px 0;border-top:1px solid #eee;border-bottom:1px solid #eee;margin:14px 0}.related-storybox h2{font-size:20px;padding-bottom:6px;color:#222}.related-storybox ul{display:flex;justify-content:space-between}.related-storybox ul li{background:#f0f0f0;margin-right:10px;flex:1;padding:10px;box-sizing:border-box;font-size:15px;line-height:21px}.related-storybox ul li:last-child{margin-right:0}.related-storybox ul li a{color:#222}.related-storybox ul li img{float:left;padding-right:10px}@media(max-width:600px){.related-storybox ul li{flex-basis:100%;margin-bottom:10px;height:92px;margin-right:0}.related-storybox ul{display:block}} .video-sicon{top:25px;}ul.opinion-listing{border-bottom:1px solid #ccc; display:flex; margin-bottom:10px; justify-content:space-between}ul.opinion-listing li{border-bottom: 0; max-width:216px; width:100%; font-size:15px; padding:15px 0 12px; position:relative; line-height:22px; font-weight:bold}ul.opinion-listing li a{color:#282828}.alsowatch{font-size:20px; font-weight:bold; padding-top:10px; color:#444; border-bottom:1px solid #ccc; padding-bottom:4px;}ul.opinion-listing li .vodeoiconb{width:35px; height:35px; background-size:35px; top:25px; left:170px}",https://www.news18.com/news/tech/jio-diwali-dhamaka-offer-jiophone-2-paytm-offer-free-jiofi-100-percent-cashback-and-more-1931413.html
2018-07-05,"Oh look, #Whatsapp on #KaiOS! Looking forward to going 🍌s! https://t.co/Av6gW3T2M0— Juho Sarvikas (@sarvikas) July 5, 2018  The Nokia 8110 4G was announced back at the Mobile World Congress (MWC) 2018 in Barcelona alongside the Nokia 8 Sirocco, Nokia 7 Plus and Nokia 6 (2018). HMD Global has now come up with a 4G version of the Nokia 8110. With the launch, the company aimed to bring back the age-old trend of 'slider phones'. However far-fetched that idea might have sounded at the time, the new Nokia 8110 does look appealing on many fronts. The phone supports Google apps like Google Assistant, Google Search and Google Maps. It even has a re-worked version of the classic Snake game. However, HMD Global had said that the banana phone does not support WhatsApp.  Only time will tell as to when the Nokia 8110 4G would come to India, however, WhatsApp and YouTube should soon be a part of the banana phone’s repertoire. When it comes to specifications, the Nokia 8110 4G has a 2.45-inch QVGA (240x320 pixels) display. It draws power from a 1.1GHz dual-core Qualcomm Snapdragon 205 SoC, coupled with 512MB of LPDDR3 RAM. The handset has a 2-megapixel rear camera sensor with an LED flash. It has 4GB onboard storage and measures it at 133.45x49.3x14.9mm. On the connectivity front, the phone has 4G VoLTE with hotspot functionality, Wi-Fi 802.11 b/g/n, Bluetooth v4.1, GPS/ A-GPS, Micro-USB, FM radio, and a 3.5mm headphone jack. Nokia’s banana phone comes with a 1500mAh battery that is said to deliver up to 9.32 hours of talk time on VoLTE and 25 days of standby time on LTE.  Watch: Asus Zenfone 5Z First Impressions | Lookout OnePlus 6!  .embed-container { position: relative; padding-bottom: 56.25%; height: 0; overflow: hidden; max-width: 100%; } .embed-container iframe, .embed-container object, .embed-container embed { position: absolute; top: 0; left: 0; width: 100%; height: 100%; } .update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.related-storybox{padding:10px 0;border-top:1px solid #eee;border-bottom:1px solid #eee;margin:14px 0}.related-storybox h2{font-size:20px;padding-bottom:6px;color:#222}.related-storybox ul{display:flex;justify-content:space-between}.related-storybox ul li{background:#f0f0f0;margin-right:10px;flex:1;padding:10px;box-sizing:border-box;font-size:15px;line-height:21px}.related-storybox ul li:last-child{margin-right:0}.related-storybox ul li a{color:#222}.related-storybox ul li img{float:left;padding-right:10px}@media(max-width:600px){.related-storybox ul li{flex-basis:100%;margin-bottom:10px;height:92px;margin-right:0}.related-storybox ul{display:block}} .video-sicon{top:25px;}ul.opinion-listing{border-bottom:1px solid #ccc; display:flex; margin-bottom:10px; justify-content:space-between}ul.opinion-listing li{border-bottom: 0; max-width:216px; width:100%; font-size:15px; padding:15px 0 12px; position:relative; line-height:22px; font-weight:bold}ul.opinion-listing li a{color:#282828}.alsowatch{font-size:20px; font-weight:bold; padding-top:10px; color:#444; border-bottom:1px solid #ccc; padding-bottom:4px;}ul.opinion-listing li .vodeoiconb{width:35px; height:35px; background-size:35px; top:25px; left:170px}",https://www.news18.com/news/tech/nokia-8110-4g-will-get-whatsapp-announcement-comes-after-jiophone-update-1802769.html
2018-04-04,"The show premieres exclusively on MyJio app, available free on-Jioh Jio and non-Jio subscribers, on April 7, 2018, at 7:30 PM, with original LIVE episodes, releasing every Friday, Saturday and Sunday. Hosted by comedian, Sunil Grover and sports anchor, Samir Kochhar, every episode will feature cricketers and celebrity guests in fun conversations, gags and more. Sunil and Samir will be joined by a host of popular comedians and anchors including Shilpa Shinde, Ali Asgar, Sugandha Mishra, Suresh Menon, Paresh Ganatra, Shibani Dandekar and Archana Vijay along with cricket legends Kapil Dev and Virendra Sehwag. Jio Dhan Dhana Dhan LIVE promises MyJio app users an unseen off-the-field experience, a dose of laughter, exclusive comments by Cricket experts and celebrity guests.  Also Read: Xiaomi to Host Supplier Investment Summit in India  Jio Cricket Play-Along: Jeeto Dhan Dhana Dhan The game – Jio Cricket Play Along will be accessible to all smartphone users in India and can be played in 11 Indian languages. Spanning 7 weeks and 60 matches, Jio will provide real-time interaction during the match time. Jio aims to turn the spectators into participants, through an engaging experience for cricket fans in India.  Jio Cricket Season Pack Jio is introducing a Cricket Season Pack that will allow cricket lovers to get access to their favourite live matches on mobile and stream almost every LIVE match throughout the duration of 51 days (Available at Rs 251, offering 102 GB Data). This is the first of its kind cricket pack launched by a network that is made for video streaming and can enable people to watch cricket anytime, anywhere. Users can watch Jio Dhan Dhana Dhan LIVE in two simple steps: 1. Download MyJio App2. Press Play  (Disclosure: News18.com is part of Network18 Media & Investment Limited which is owned by Reliance Industries Limited that also owns Reliance Jio)  Watch: Vivo V9 Review: First Android Clone of iPhone X in India  .embed-container { position: relative; padding-bottom: 56.25%; height: 0; overflow: hidden; max-width: 100%; } .embed-container iframe, .embed-container object, .embed-container embed { position: absolute; top: 0; left: 0; width: 100%; height: 100%; }   .update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.update_date{font-size:12px;color:#666;display:block;text-align:left}.update_date strong{font-weight:700}.related-storybox{padding:10px 0;border-top:1px solid #eee;border-bottom:1px solid #eee;margin:14px 0}.related-storybox h2{font-size:20px;padding-bottom:6px;color:#222}.related-storybox ul{display:flex;justify-content:space-between}.related-storybox ul li{background:#f0f0f0;margin-right:10px;flex:1;padding:10px;box-sizing:border-box;font-size:15px;line-height:21px}.related-storybox ul li:last-child{margin-right:0}.related-storybox ul li a{color:#222}.related-storybox ul li img{float:left;padding-right:10px}@media(max-width:600px){.related-storybox ul li{flex-basis:100%;margin-bottom:10px;height:92px;margin-right:0}.related-storybox ul{display:block}} .video-sicon{top:25px;}ul.opinion-listing{border-bottom:1px solid #ccc; display:flex; margin-bottom:10px; justify-content:space-between}ul.opinion-listing li{border-bottom: 0; max-width:216px; width:100%; font-size:15px; padding:15px 0 12px; position:relative; line-height:22px; font-weight:bold}ul.opinion-listing li a{color:#282828}.alsowatch{font-size:20px; font-weight:bold; padding-top:10px; color:#444; border-bottom:1px solid #ccc; padding-bottom:4px;}ul.opinion-listing li .vodeoiconb{width:35px; height:35px; background-size:35px; top:25px; left:170px}",https://www.news18.com/news/tech/reliance-jio-ipl-2018-offers-cricket-season-pack-play-along-prizes-comedy-shows-and-more-1708945.html
2018-04-05,,https://www.news18.com/cricketnext/news/bcci-media-rights-star-india-wins-e-auction-with-6138-1-crore-bid-completes-indian-cricket-broadcast-monopoly-1709303.html
