user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html
VantageOutdoor,Vantage Advertising,995165178911080448,2018-05-12 04:54:02,/VantageOutdoor/status/995165178911080448,3,0,0,"Stainless Steel #Letters #sign for Tata Steel Limited @TataSteelLtd For all your #signage requirements contact #Masterpieces @ 044-26213757 or more info visit http://www.masterpieces.co.in/gallery/  #stainlesssteel #SSSigns #nameplates
#nameboard #branding #signspic.twitter.com/YOI0vONkdW","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Stainless <strong>Steel</strong> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Letters?src=hash""><s>#</s><b>Letters</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/sign?src=hash""><s>#</s><b>sign</b></a> for <strong>Tata Steel</strong> Limited <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""285498906"" dir=""ltr"" href=""/TataSteelLtd""><s>@</s><b>TataSteelLtd</b></a> For all your <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/signage?src=hash""><s>#</s><b>signage</b></a> requirements contact <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Masterpieces?src=hash""><s>#</s><b>Masterpieces</b></a> @ 044-26213757 <strong>or</strong> more info visit <a class=""twitter-timeline-link"" data-expanded-url=""http://www.masterpieces.co.in/gallery/"" dir=""ltr"" href=""https://t.co/yimB0VADME"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.masterpieces.co.in/gallery/""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">masterpieces.co.in/gallery/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/stainlesssteel?src=hash""><s>#</s><b>stainlesssteel</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SSSigns?src=hash""><s>#</s><b>SSSigns</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/nameplates?src=hash""><s>#</s><b>nameplates</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/nameboard?src=hash""><s>#</s><b>nameboard</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/branding?src=hash""><s>#</s><b>branding</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/signs?src=hash""><s>#</s><b>signs</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/YOI0vONkdW"">pic.twitter.com/YOI0vONkdW</a></p>"
RupamNa51202636,Rupam  Nath,994808169955319819,2018-05-11 05:15:25,/RupamNa51202636/status/994808169955319819,0,0,0,@SiddharthaTops Dear sir I have 80 tata steel @596 bought yesterday ..can I hold or sell today ..before. Election result. .plz suggest me,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">@SiddharthaTops Dear sir I have 80 <strong>tata steel</strong> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20738297"" dir=""ltr"" href=""/596""><s>@</s><b>596</b></a> bought yesterday ..can I hold <strong>or</strong> sell today ..before. Election result. .plz suggest me</p>"
DollarAdvisory,Dollar Advisory,994524272985976833,2018-05-10 10:27:18,/DollarAdvisory/status/994524272985976833,1,0,1,"#Closing #Bell:
#Gainers:- ONGC (+2.2%), Zee (+1.6%), Bharti Airtel (+1.3%), Coal India (+1.3%) and M&M (+1.2%) 
#Losers:- Power Grid (-2.5%), Dr.Reddy’s (-1.9%), Tata Steel (-1.6%), Indiabulls HF (-1.5%) and Tata Motors (-1.4%)
✆ +91 9111-179961 or Visit http://www.dollaradvisory.com pic.twitter.com/6ZV9DGi50q","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Closing?src=hash""><s>#</s><b>Closing</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Bell?src=hash""><s>#</s><b>Bell</b></a>:
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Gainers?src=hash""><s>#</s><b>Gainers</b></a>:- ONGC (+2.2%), Zee (+1.6%), Bharti Airtel (+1.3%), Coal India (+1.3%) and M&amp;M (+1.2%) 
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Losers?src=hash""><s>#</s><b>Losers</b></a>:- Power Grid (-2.5%), Dr.Reddy’s (-1.9%), <strong>Tata Steel</strong> (-1.6%), Indiabulls HF (-1.5%) and <strong>Tata</strong> Motors (-1.4%)
✆ +91 9111-179961 <strong>or</strong> Visit <a class=""twitter-timeline-link"" data-expanded-url=""http://www.dollaradvisory.com"" dir=""ltr"" href=""https://t.co/cTs4SjQlZL"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.dollaradvisory.com""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">dollaradvisory.com</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/6ZV9DGi50q"">pic.twitter.com/6ZV9DGi50q</a></p>"
farzanheerjee,Farzan Heerjee,994092634951114753,2018-05-09 05:52:08,/farzanheerjee/status/994092634951114753,13,0,1,"So does the Archives @TataSteelLtd at the Centre for Excellence,Jamshedpur. This institution gives every visitor not only a peep into Jamshedpur or Tata Steel but to the entire House of Tata. @BhaskaranSunilhttps://twitter.com/tatacompanies/status/994080616760139777 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">So does the Archives <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""285498906"" dir=""ltr"" href=""/TataSteelLtd""><s>@</s><b>TataSteelLtd</b></a> at the Centre for Excellence,Jamshedpur. This institution gives every visitor not only a peep into Jamshedpur <strong>or</strong> <strong>Tata Steel</strong> but to the entire House of <strong>Tata</strong>. <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""824704572"" dir=""ltr"" href=""/BhaskaranSunil""><s>@</s><b>BhaskaranSunil</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/tatacompanies/status/994080616760139777"" dir=""ltr"" href=""https://t.co/kPRDodID2z"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/tatacompanies/status/994080616760139777""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/tatacompanies/</span><span class=""invisible"">status/994080616760139777</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
From2100ToIM,From 2100 to International Master Andrzej Krzywda,1023682545286893570,2018-07-29 21:31:52,/From2100ToIM/status/1023682545286893570,10,5,0,"I’m seriously considering playing in Wijk aan Zee (Tata Steel) in the Netherlands, January 2019.

Are there any IM round-robins or opens for players like me?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I’m seriously considering playing in Wijk aan Zee (<strong>Tata Steel</strong>) in the Netherlands, January 2019.

Are there any IM round-robins <strong>or</strong> opens for players like me?</p>"
JobsHartlepool,Jobs Hartlepool,1022454001097269248,2018-07-26 12:10:04,/JobsHartlepool/status/1022454001097269248,0,0,0,"Senior Process Technologist: Tata Steel - Hartlepool, County Durham - Job Title:Senior Process Technologist Business:Tata Steel, Tube Products Location:Corby, Hartlepool, Maastricht, Oosterhout or Zwijndrecht Band:Band D Salary Range:… http://dlvr.it/QcqwDY  Job Hartlepool CAR","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Senior Process Technologist: <strong>Tata Steel</strong> - Hartlepool, County Durham - Job Title:Senior Process Technologist Business:<strong>Tata Steel</strong>, Tube Products Location:Corby, Hartlepool, Maastricht, Oosterhout <strong>or</strong> Zwijndrecht Band:Band D Salary Range:… <a class=""twitter-timeline-link"" data-expanded-url=""http://dlvr.it/QcqwDY"" dir=""ltr"" href=""https://t.co/NyL7r5QT4G"" rel=""nofollow noopener"" target=""_blank"" title=""http://dlvr.it/QcqwDY""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">dlvr.it/QcqwDY</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> Job Hartlepool CAR</p>"
sheenub,Shrinivas Bakale,1021922556104912898,2018-07-25 00:58:18,/sheenub/status/1021922556104912898,2,2,0,Bhushan Steel has been acquired by Tata Steel. All money recovered. It is one of the first success stories coming out or the NPA mess. Google for it and educate yourself.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Bhushan <strong>Steel</strong> has been acquired by <strong>Tata Steel</strong>. All money recovered. It is one of the first success stories coming out <strong>or</strong> the NPA mess. Google for it and educate yourself.</p>"
Sanjeev55115762,Sanjeev dogra,1021394713364926465,2018-07-23 14:00:50,/Sanjeev55115762/status/1021394713364926465,0,0,0,Whoes gonna win .... Tata steel or liberty house ??,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Whoes gonna win .... <strong>Tata steel</strong> <strong>or</strong> liberty house ??</p>"
richard_jlucas,Richard Lucas   🇪🇺  🇵🇸  🇬🇧,1020958476477050881,2018-07-22 09:07:23,/richard_jlucas/status/1020958476477050881,1,0,1,"BMW own Mini + Bentley - Tata Steel just sold or merged with Germany's Thyssen. Glass, gases and building materials all owned by French firms and electricity mostly foreign owned. Friends of Tory right flogged off British industry since 1986 mostly to Europe - they lost control","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">BMW own Mini + Bentley - <strong>Tata Steel</strong> just sold <strong>or</strong> merged with Germany's Thyssen. Glass, gases and building materials all owned by French firms and electricity mostly foreign owned. Friends of Tory right flogged off British industry since 1986 mostly to Europe - they lost control</p>"
HarrietSmith92,harrietsmith,1019987873217556480,2018-07-19 16:50:34,/HarrietSmith92/status/1019987873217556480,0,0,0,"@BBCR1 please love us and give us a shout out and a song. - Alex, Lizzie, Harriet, Rachel, Helen and Kelly from Tata Steel. Stuck on the motorway in standstill without food or water or comfort heading to Wales ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7111412"" dir=""ltr"" href=""/BBCR1""><s>@</s><b>BBCR1</b></a> please love us and give us a shout out and a song. - Alex, Lizzie, Harriet, Rachel, Helen and Kelly from <strong>Tata Steel</strong>. Stuck on the motorway in standstill without food <strong>or</strong> water <strong>or</strong> comfort heading to Wales <img alt=""😭"" aria-label=""Emoji: Loudly crying face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""Loudly crying face""/></p>"
HarrietSmith92,harrietsmith,1019973587334287362,2018-07-19 15:53:48,/HarrietSmith92/status/1019973587334287362,1,2,0,"@HeartGlos @thisisheart please love and give us a shout out and a song. - Alex, Lizzie, Harriet, Rachel, Helen and Kelly from Tata Steel. Stuck on the motorway in standstill without food or water heading to Wales ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""43665812"" dir=""ltr"" href=""/HeartGlos""><s>@</s><b>HeartGlos</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""135526645"" dir=""ltr"" href=""/thisisheart""><s>@</s><b>thisisheart</b></a> please love and give us a shout out and a song. - Alex, Lizzie, Harriet, Rachel, Helen and Kelly from <strong>Tata Steel</strong>. Stuck on the motorway in standstill without food <strong>or</strong> water heading to Wales <img alt=""😭"" aria-label=""Emoji: Loudly crying face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""Loudly crying face""/></p>"
Epic_Research,Epic Research,1019828597266104322,2018-07-19 06:17:39,/Epic_Research/status/1019828597266104322,3,0,2,"#TataSteel top #Sensex loser

Tata Steel declined 1.77 percent to Rs 495.75. #Vedanta, #SBI, and #AxisBank were other index losers.

#StockMarket #StockMarketNews #ShareMarket #EpicResearch

For more join us on #WhatsApp ✆ – 7049084664 or visit- http://www.epicresearch.co/offers pic.twitter.com/rC553dM3Er","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TataSteel?src=hash""><s>#</s><b><strong>TataSteel</strong></b></a> top <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Sensex?src=hash""><s>#</s><b>Sensex</b></a> loser

<strong>Tata Steel</strong> declined 1.77 percent to Rs 495.75. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Vedanta?src=hash""><s>#</s><b>Vedanta</b></a>, <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SBI?src=hash""><s>#</s><b>SBI</b></a>, and <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AxisBank?src=hash""><s>#</s><b>AxisBank</b></a> were other index losers.

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/StockMarket?src=hash""><s>#</s><b>StockMarket</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/StockMarketNews?src=hash""><s>#</s><b>StockMarketNews</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ShareMarket?src=hash""><s>#</s><b>ShareMarket</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/EpicResearch?src=hash""><s>#</s><b>EpicResearch</b></a>

For more join us on <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/WhatsApp?src=hash""><s>#</s><b>WhatsApp</b></a> ✆ – 7049084664 <strong>or</strong> visit- <a class=""twitter-timeline-link"" data-expanded-url=""http://www.epicresearch.co/offers"" dir=""ltr"" href=""https://t.co/i76GJRBVCN"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.epicresearch.co/offers""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">epicresearch.co/offers</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/rC553dM3Er"">pic.twitter.com/rC553dM3Er</a></p>"
chaddha1234,Pun,1019813554285711360,2018-07-19 05:17:53,/chaddha1234/status/1019813554285711360,0,0,0,@sahneydeepak sir ji.. can Tata Steel still be taken for longs at 510/- or shall I wait more..,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1536127303"" dir=""ltr"" href=""/sahneydeepak""><s>@</s><b>sahneydeepak</b></a> sir ji.. can <strong>Tata Steel</strong> still be taken for longs at 510/- <strong>or</strong> shall I wait more..</p>"
MananJhaveris,Manan Jhaveri,1019797100375302146,2018-07-19 04:12:30,/MananJhaveris/status/1019797100375302146,0,0,0,"@SEBI_India @ashishchauhan @BSEIndia @NSEIndia 
Why does Tata steel PP have circuit limit. ? It's hard to buy or sell it at the correct price. It should be as good as the Tata steel eq share. Only then thay can move in sync.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1448609910"" dir=""ltr"" href=""/SEBI_India""><s>@</s><b>SEBI_India</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""137656171"" dir=""ltr"" href=""/ashishchauhan""><s>@</s><b>ashishchauhan</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""951362244"" dir=""ltr"" href=""/BSEIndia""><s>@</s><b>BSEIndia</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1264132357"" dir=""ltr"" href=""/NSEIndia""><s>@</s><b>NSEIndia</b></a> 
Why does <strong>Tata steel</strong> PP have circuit limit. ? It's hard to buy <strong>or</strong> sell it at the correct price. It should be as good as the <strong>Tata steel</strong> eq share. Only then thay can move in sync.</p>"
Khanmadar1,Khanmadar,1006238377698627584,2018-06-11 18:14:58,/Khanmadar1/status/1006238377698627584,1,1,0,"Hai i have bought bhushan steel shares @ price 43..Believing tata steel is taking over bhushan steel. But this share is just going down. Every one says that it's operators game.
How can this happen.
My request is that please reply that, shall I hold this bhushan shares or what???","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hai i have bought bhushan <strong>steel</strong> shares @ price 43..Believing <strong>tata steel</strong> is taking over bhushan <strong>steel</strong>. But this share is just going down. Every one says that it's operators game.
How can this happen.
My request is that please reply that, shall I hold this bhushan shares <strong>or</strong> what???</p>"
PencoedComp,Pencoed Comp,1006134550425108480,2018-06-11 11:22:24,/PencoedComp/status/1006134550425108480,6,1,1,"After a recent trip to Tata Steel, pupils from Yr7 Science completed an extended research project. Pupils recieved DVDs on recycling to kick-start their research, and chose whether to work in groups or on their own, and how to present their research. Here are some of the winners! pic.twitter.com/6yzcg3CzDJ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">After a recent trip to <strong>Tata Steel</strong>, pupils from Yr7 Science completed an extended research project. Pupils recieved DVDs on recycling to kick-start their research, and chose whether to work in groups <strong>or</strong> on their own, and how to present their research. Here are some of the winners! <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/6yzcg3CzDJ"">pic.twitter.com/6yzcg3CzDJ</a></p>"
APariwala,Apoorv Pariwala,1005431197927952384,2018-06-09 12:47:32,/APariwala/status/1005431197927952384,0,0,0,"@AshVerma111 Please provide your kind advice on Usha Martin. I hold 1000 shares at Rs.22.33/-

Do I still hold as per news of tata steel bid or exit.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2522025210"" dir=""ltr"" href=""/AshVerma111""><s>@</s><b>AshVerma111</b></a> Please provide your kind advice on Usha Martin. I hold 1000 shares at Rs.22.33/-

Do I still hold as per news of <strong>tata steel</strong> bid <strong>or</strong> exit.</p>"
varunbajla,vb,1005404063587069952,2018-06-09 10:59:42,/varunbajla/status/1005404063587069952,1,1,1,"16.5k cr debt raised to fund 35k cr aquisition of Bhushan Steel. Any info on 
1) this debt on books of Tata steel or Banmipal?
2) Colateral for this debt only Bhushan Steel assets or guarantees/colateral from Tata Steel as well?
3) Which financial institutions funded this debt?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">16.5k cr debt raised to fund 35k cr aquisition of Bhushan <strong>Steel</strong>. Any info on 
1) this debt on books of <strong>Tata steel</strong> <strong>or</strong> Banmipal?
2) Colateral for this debt only Bhushan <strong>Steel</strong> assets <strong>or</strong> guarantees/colateral from <strong>Tata Steel</strong> as well?
3) Which financial institutions funded this debt?</p>"
lowsim,low-key!,1005144911782408193,2018-06-08 17:49:56,/lowsim/status/1005144911782408193,0,0,0,Sir can u explain with an example ..today share Tata motors or Tata Steel,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sir can u explain with an example ..today share <strong>Tata</strong> motors <strong>or</strong> <strong>Tata Steel</strong></p>"
TataSteelCareer,Tata Steel Careers UK,1004362475062677504,2018-06-06 14:00:48,/TataSteelCareer/status/1004362475062677504,7,0,4,"""You can have a career within Tata Steel, you can do a number of different types of roles"" - Cerys Gregory, Finance Manager. Join us as an #Accountant; https://goo.gl/GTXQNs  or as a #SeniorAccountant; https://goo.gl/7tahi4 , and start your career with Tata Steel today. pic.twitter.com/y45EffQw17","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">""You can have a career within <strong>Tata Steel</strong>, you can do a number of different types of roles"" - Cerys Gregory, Finance Manager. Join us as an <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Accountant?src=hash""><s>#</s><b>Accountant</b></a>; <a class=""twitter-timeline-link"" data-expanded-url=""https://goo.gl/GTXQNs"" dir=""ltr"" href=""https://t.co/YmSZ3AkpFH"" rel=""nofollow noopener"" target=""_blank"" title=""https://goo.gl/GTXQNs""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">goo.gl/GTXQNs</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <strong>or</strong> as a <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SeniorAccountant?src=hash""><s>#</s><b>SeniorAccountant</b></a>; <a class=""twitter-timeline-link"" data-expanded-url=""https://goo.gl/7tahi4"" dir=""ltr"" href=""https://t.co/YsS0QktUbN"" rel=""nofollow noopener"" target=""_blank"" title=""https://goo.gl/7tahi4""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">goo.gl/7tahi4</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>, and start your career with <strong>Tata Steel</strong> today. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/y45EffQw17"">pic.twitter.com/y45EffQw17</a></p>"
SmiranBhandari,Smiran Ajit Bhandari,1004258796519079936,2018-06-06 07:08:49,/SmiranBhandari/status/1004258796519079936,1,0,0,Not really. EBITDA will not be affected by debt or equity status. Only more int on 9000 has to be paid annually. The interest portion will not affect EBITDA. If Tatas dont convert it is win-win for both public shareholders and Tata Steel as well.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Not really. EBITDA will not be affected by debt <strong>or</strong> equity status. Only more int on 9000 has to be paid annually. The interest portion will not affect EBITDA. If Tatas dont convert it is win-win for both public shareholders and <strong>Tata Steel</strong> as well.</p>"
rudraxis,Shivanand Rudraxi,999290209169653763,2018-05-23 14:05:26,/rudraxis/status/999290209169653763,0,0,0,"Today went shot on Tata steel Ltd, existed the position with good profit, this is ""master piece"" day trading strategy !! in this strategy you get such opportunities almost every day, soon organizing training in Mumbai or contact me for ONE on ONE online or offline training. pic.twitter.com/LdO4ZVuM2n","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Today went shot on <strong>Tata steel</strong> Ltd, existed the position with good profit, this is ""master piece"" day trading strategy !! in this strategy you get such opportunities almost every day, soon organizing training in Mumbai <strong>or</strong> contact me for ONE on ONE online <strong>or</strong> offline training. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/LdO4ZVuM2n"">pic.twitter.com/LdO4ZVuM2n</a></p>"
Nikstrade,Nikstrade,999172196982501376,2018-05-23 06:16:30,/Nikstrade/status/999172196982501376,1,0,0,"Making Profit is Old school thing,Make Big (Profit or loss)Mostly surprised why SBI is UP after such ""Bad results"" Reason is Tata steel-Bhushan Steel,  first big success under the Insolvency and Bankruptcy Code. Incidentally, SBI had the largest exposure to the Bhushan steel , https://twitter.com/Nikstrade/status/999170934513774592 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Making Profit is Old school thing,Make Big (Profit <strong>or</strong> loss)Mostly surprised why SBI is UP after such ""Bad results"" Reason is <strong>Tata steel</strong>-Bhushan <strong>Steel</strong>,  first big success under the Insolvency and Bankruptcy Code. Incidentally, SBI had the largest exposure to the Bhushan <strong>steel</strong> <img alt=""😀"" aria-label=""Emoji: Grinning face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f600.png"" title=""Grinning face""/>, <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/Nikstrade/status/999170934513774592"" dir=""ltr"" href=""https://t.co/Y3ML4VWjDE"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/Nikstrade/status/999170934513774592""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/Nikstrade/stat</span><span class=""invisible"">us/999170934513774592</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
rudraxis,Shivanand Rudraxi,999166596575719424,2018-05-23 05:54:14,/rudraxis/status/999166596575719424,0,0,0,"Today went short on Tata steel, just sharing the trade setup, exited with good profit, I am organizing training event in Mumbai about this day trading strategy or you can contact me for ONE on ONE training. https://invst.ly/7izqs ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Today went short on <strong>Tata steel</strong>, just sharing the trade setup, exited with good profit, I am organizing training event in Mumbai about this day trading strategy <strong>or</strong> you can contact me for ONE on ONE training. <a class=""twitter-timeline-link"" data-expanded-url=""https://invst.ly/7izqs"" dir=""ltr"" href=""https://t.co/ItsEFogCr2"" rel=""nofollow noopener"" target=""_blank"" title=""https://invst.ly/7izqs""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">invst.ly/7izqs</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
rudraxis,Shivanand Rudraxi,999165389417295872,2018-05-23 05:49:27,/rudraxis/status/999165389417295872,1,0,0,"Today went short on Tata steel, just sharing the trade setup, exited with good profit, I am organizing training event in Mumbai about this day trading strategy or you can contact me for ONE on ONE training. https://invst.ly/7izox ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Today went short on <strong>Tata steel</strong>, just sharing the trade setup, exited with good profit, I am organizing training event in Mumbai about this day trading strategy <strong>or</strong> you can contact me for ONE on ONE training. <a class=""twitter-timeline-link"" data-expanded-url=""https://invst.ly/7izox"" dir=""ltr"" href=""https://t.co/MwtPjI5fWC"" rel=""nofollow noopener"" target=""_blank"" title=""https://invst.ly/7izox""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">invst.ly/7izox</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
