date,data,url
2018-07-15,"Reliance Energy has filed 200 FIRs at police stations all over Mumbai for power theft in the financial year 2017-18 — a 66% increase over the previous year.According to Reliance officials, 2017-18 was significant because Shivaji Nagar police station invoked the Maharashtra Control of Organised Crime Act for the first time in a power theft case in Chembur. In August 2017, a gang of serial offenders with 24 cases against them were booked under the law. In a case registered in July 2017 by Kandivali police, a remote control system was used to steal power worth ₹7.5 lakh.DCP (Zone VI) Shahaji Umap said, “Power theft is high in our area, and we have been cracking down along with service providers. Charge sheets are filed as soon as possible so that the accused face punitive action.” Chembur, Shivaji Nagar and Mankhurd police stations, which fall in Mr. Umap’s zone, registered power theft cases in 2017-18.A Reliance spokesperson said power demand in slums is not met due to overloading of the network due to power theft. “Ten lakh out of our 30 lakh customers reside in slums, and Reliance is unable to install new towers due to power constraints. making the crackdown on power theft essential.”Most FIRs were registered in the Kurla-Mankhurd-Vikhroli stretch — 63 against 333 accused.Please enter a valid email address.Printable version | Apr 5, 2019 9:52:40 AM | https://www.thehindu.com/news/cities/mumbai/66-spike-in-power-theft-reliance/article24422868.ece© The HinduTwo of the three accused in custody are civic body officialsAlready a user? Sign InTo know more about Ad free news reading experience and subscription Click Hereor Please remove the Ad Blocker",https://www.thehindu.com/news/cities/mumbai/66-spike-in-power-theft-reliance/article24422868.ece
2018-07-21,"Till recently, Urmila Sawant (42), a resident of Kolgaon village in Sawantwadi, worked as a domestic help, earning about ₹2,000 a month. In 2016, she got an opportunity to be a part of a group of 30 women from eight self-help groups (SHGs) trained to become catering entrepreneurs and serve meals to Konkan Railway commuters in trains that halt at Sawantwadi. Today, Ms. Sawant feels like she has a respectable job. “It seems like I have a government job. People look at me very differently now,” she says.The Sawantwadi e-catering model that changed the lives of women like Ms. Sawant is being replicated at other stations. It was adopted in Ratnagiri last year, and Miraj junction will start the service in two months.The Indian Railways Catering and Tourism Corporation (IRCTC) e-catering option allows commuters to pre-book meals, either while planning their trip or two hours before the halt at a particular station. Commuters can order meals from IRCTC’s pantries or other authorised food joints. At Sawantwadi, travellers can order from Maher Lok Sanchalit Sadhan Kendra, the kitchen run by the women from SHGs. They offer hygienically-cooked Malvani delicacies such as ukadiche modak, ghavane chatni, solkadi and many chicken and fish dishes.The initiative, spearheaded by the State government’s Mahila Arthik Vikas Mahamandal (MAVIM), was financially backed by National Bank for Agriculture and Rural Development. The Lupin Human Welfare and Research Foundation (LHWRF) provided the skill training. “From December 2016 to January this year, the pilot model in Sawantwadi has had a turnover of ₹6 lakh,” said MAVIM’s regional monitoring and evolution officer Mangesh Suryawanshi.“Sawantwadi station has only 10 train halts. These women have now ventured out to cater for weddings, anniversary functions and other events to generate more revenue,” he said. At Ratnagiri, on the other hand, the women bring in a turnover of about ₹10 lakh in a year as 25 to 30 trains halt at the station each day.Since December 2016, the women from Sawantwadi have delivered more than 300 meals. The vegetarian food starts at ₹75 while non-vegetarian meals start at ₹160, going up to ₹500. “At times, we may get only one order a day but we do also get bulk orders,” said Reshma Bhingare, a catering entrepreneur from Sawantwadi. The three-month training through LHWRF equipped her with skills in packaging, hygiene, usage of ingredients in bulk food orders.Trainers were called in from Taj Vivanta, Goa. The Sawantwadi women trained their counterparts in Ratnagiri and both the groups will now train the six women selected from SHGs in Miraj.“We believe that jobs should reach people. They should not have to go out looking for jobs. The women involved in the e-catering programme earlier helped their husbands in farms or did house work. Today, they are extremely confident and it reflects in their approach,” said LHWRF’s Executive Director Sita Ram Gupta.Part of the confidence comes from an increase in earnings. Ms. Sawant now makes about ₹4,000, while Ms. Bhingare makes ₹5,000. On good days, they could bring in much more.The writer was in Sawantwadi at the invitation of Lupin Human Welfare and Research Foundation.Please enter a valid email address.Printable version | Apr 5, 2019 9:52:41 AM | https://www.thehindu.com/news/national/other-states/self-reliance-on-wheels/article24484669.ece© The HinduThe Commission, among other issues, is learnt to have asked about details of the launch of the channel.Study claims poor air quality caused 1.2 mn deaths each in India and China in 2017Already a user? Sign InTo know more about Ad free news reading experience and subscription Click Hereor Please remove the Ad Blocker",https://www.thehindu.com/news/national/other-states/self-reliance-on-wheels/article24484669.ece
2018-07-27,"Reliance Industries (RIL) reported a 17.9% increase in its first quarter net profit to ₹9,459 crore led by a 33% growth in volumes and significant margin improvement in the petrochemicals business that offset the fall in gross refining margins (GRMs).The GRM (which is the difference between the cost of sourcing crude and finished products) for the first quarter ended June, stood at $10.5 per barrel compared with $11.9 per barrel a year earlier.RIL’s revenue increased 56.5% to ₹141,699 crore on account of higher realisation for refining and petrochemical products led by a 49% increase in brent oil price.“Our consumer businesses continue to scale new highs and now account for nearly 21% of consolidated segment Ebitda,” RIL chairman and managing director Mukesh Ambani said. “Retail business revenues have more than doubled and Ebitda has trebled on a year-on-year basis. The scalability of our consumer business platforms is driving unprecedented value generation for our customers, our country and our shareholders.”RIL’s depreciation (including depletion and amortisation) increased to ₹5,173 crore compared with ₹3,037 crore a year earlier, primarily on account of investments in telecom unit Jio’s wireless telecommunication network and due to capitalisation of projects in the petrochemicals business during the previous period, the company said in a statement.Finance costs rose threefold to ₹3,550 crore on account of commencement of petrochemical projects at Jamnagar and the digital services business. Higher loan balances and exchange rate variation also contributed to the increase in finance costs, the statement added.RIL’s outstanding debt increased to ₹242,116 crore as on June 30, compared with ₹218,763 crore as on March 31, 2018, while cash and cash equivalents increased at a slower pace to ₹79,492 crore compared with ₹78,063 crore a quarter earlier.Reliance Jio reported a 20% rise in net profit to ₹612 crore on revenues of ₹9,567 crore. It had 215.3 million customers as on June 30, making it the third-largest telco after the Vodafone-Idea combine (a proposed merger which is close to getting necessary regulatory approvals) and Bharti Airtel.“Strong growth in consumer [count] and increase in profitability in Jio [helped] counterbalance the dip in GRM,” Abhimanyu Sofat, head of research, IIFL Securities, said.“Pet coke gasification is likely to lead to a rebound in GRM by the end of FY19. Overall, we expect RIL to continue to report robust growth driven by e-commerce play in retail, fuller utilisation of large investments in the petrochemical segment and rise in revenue market share to 43% for Jio in FY2022.”RIL shares rose 1.73% to ₹1,129.6 on the BSE in a firm market on Friday.Please enter a valid email address.Printable version | Apr 5, 2019 9:52:42 AM | https://www.thehindu.com/business/Industry/reliance-reports-record-quarterly-net-profit-of-9459-cr-in-q1/article24533091.ece© The HinduBetter awareness about the nutrient-rich fruit is driving demandNet worth estimated at $54 billion; Amazon’s Jeff Bezos retains top slot with $ 147 billionAlready a user? Sign InTo know more about Ad free news reading experience and subscription Click Hereor Please remove the Ad Blocker",https://www.thehindu.com/business/Industry/reliance-reports-record-quarterly-net-profit-of-9459-cr-in-q1/article24533091.ece
2018-07-28,"Keeping up the pressure on the Modi government over the Rafale deal, Congress president Rahul Gandhi on Saturday said Indian taxpayers would have to pay “Mr. 56 inch friend’s joint venture ₹1 lakh crore over five decades to maintain the aircraft”.The “Mr 56 inch” is a not-so-subtle reference to Prime Minister Narendra Modi who used to refer to himself as such in election rallies in the run-up to the 2014 elections.“Over the next 50 years, Indian taxpayers will pay Mr 56’s friend’s JV, (₹) 100,000 crore to maintain 36 #RafaleScam jets, India is buying. Raksha Mantri will address a press conference to deny this, as usual. But the truth is in the presentation I’m attaching,” Mr. Gandhi tweeted and tagged a document from a Reliance Infrastructure Investors presentation.The presentation mentions that Dassault Reliance Aerospace Ltd. (DRAL), the joint venture company between French Dassault Aviation and Anil Ambani-owned Reliance group, has secured the offset contract from Dassault Aviation for ₹30,000 crore and the consequent “lifecycle opportunity” is estimated at ₹1 lakh crore over 50 years.”On Friday, the Congress released a set of documents to allege that the Modi government had violated rules and changed norms to ensure that the renegotiated Rafale deal benefited the Reliance group.It had accused Defence Minister Nirmala Sitharaman of being untruthful about Reliance Defence getting the Rafale deal’s offset contract from its French maker Dassault Aviation.Apart from planning to strongly raise it in Parliament, the Congress has planned protests on the issue across the country.“If you are giving such a big defence contract, would you not see their track record. Reliance Naval Engineering (formerly Reliance Defence) has an outstanding loan of ₹9,000 crore from government owned IFCI and the matter has now gone to the National Company Law Tribunal. They had to make boats for the Navy and coastal security but they couldn’t fulfil the contract,” senior Congress leader Shaktisinh Gohil told presspersons at a briefing on Saturday.He said Reliance Naval, based at Pipavav, had neither paid its vendors nor its employees and there had been a strike for the past three months in the port town. “Such companies should be blacklisted and you are giving them the Rafale contract,” he said.Please enter a valid email address.Printable version | Apr 5, 2019 9:52:44 AM | https://www.thehindu.com/news/national/taxpayers-will-have-to-pay-reliance-for-50-years-says-rahul-gandhi/article24542597.ece© The HinduIn this new podcast series tracking major campaign speeches across the country, Varghese K George is in conversation with Jayant Sriram toAlready a user? Sign InTo know more about Ad free news reading experience and subscription Click Hereor Please remove the Ad Blocker",https://www.thehindu.com/news/national/taxpayers-will-have-to-pay-reliance-for-50-years-says-rahul-gandhi/article24542597.ece
2018-07-28,"Reliance Industries (RIL) is in discussions to acquire 5% equity stake in Vakt Holdings Limited (VHL) - U.K., a closely-held start-up entity engaged in the technology space, for about $5 million.“The said investment is subject to completion of due diligence and negotiation of definitive documentation,” said a company statement.Tech for energy marketsThe proposed strategic investment would accelerate Reliance’s digital journey, through active participation in an emerging area for blockchain-enabled technology solutions for energy markets, the company said in a statement.“The proposed investment does not fall within related party transaction and none of RlL’s promoter [or] promoter group [or] group companies have interest in VHL,” said the statement, adding that further disclosures as may be required under SEBI regulations would be made at the appropriate time. Meanwhile, at its meeting held on Friday, the RIL board approved the issue of non-convertible debentures (NCDs) of up to ₹20,000 crore. “The NCDs will be allotted in one or more tranches,” said RIL in a filing with the exchanges.Please enter a valid email address.Printable version | Apr 5, 2019 9:52:45 AM | https://www.thehindu.com/business/Industry/reliance-to-acquire-5-in-british-start-up-vakt/article24542237.ece© The HinduBetter awareness about the nutrient-rich fruit is driving demandNet worth estimated at $54 billion; Amazon’s Jeff Bezos retains top slot with $ 147 billionAlready a user? Sign InTo know more about Ad free news reading experience and subscription Click Hereor Please remove the Ad Blocker",https://www.thehindu.com/business/Industry/reliance-to-acquire-5-in-british-start-up-vakt/article24542237.ece
2018-07-31,"Reliance Industries Ltd. (RIL) on Tuesday regained its status as the country’s most valued firm by market capitalisation (m-cap), replacing Tata Group’s Tata Consultancy Services (TCS) from the top slot.During afternoon trade on BSE, the market valuation of RIL stood at ₹7,47,676.35 crore, which is ₹8,378.48 crore more than that of TCS’ ₹7,39,297.87 crore m-cap.Shares of RIL surged 2.75% to ₹1,181.35 — its lifetime high on BSE on July 31.On the other hand, shares of TCS fell by 0.79% to ₹1,929.55.TCS had first replaced RIL as the most valued firm more than five years ago.So far this year, RIL shares have surged over 28%, while those of TCS slumped 28.5%.Reliance Industries had earlier this month crossed the $100-billion market capitalisation mark.The m-cap figure of companies changes daily with stock price movement.Please enter a valid email address.Printable version | Apr 5, 2019 9:52:46 AM | https://www.thehindu.com/business/Industry/reliance-industries-reclaims-most-valued-co-status-in-m-cap-replaces-tcs/article24562414.ece© The HinduBetter awareness about the nutrient-rich fruit is driving demandNet worth estimated at $54 billion; Amazon’s Jeff Bezos retains top slot with $ 147 billionAlready a user? Sign InTo know more about Ad free news reading experience and subscription Click Hereor Please remove the Ad Blocker",https://www.thehindu.com/business/Industry/reliance-industries-reclaims-most-valued-co-status-in-m-cap-replaces-tcs/article24562414.ece
2018-07-31,"Reliance Industries Ltd. (RIL) has overtaken Tata Consultancy Services (TCS) to become the largest company in terms of market capitalisation, as benchmark indices continued their record-breaking spree on Tuesday.Shares of RIL touched a new high of ₹1,190 on Tuesday to close at ₹1,185.85, up 3.14% or ₹36.15.At Tuesday’s closing price, the market capitalisation of the company was pegged at ₹7.51 lakh crore, marginally higher than TCS, which stood at ₹7.43 lakh crore.In the current calendar year, while RIL has gained nearly 29%, TCS has been up nearly 44%, as a weaker rupee and revival in the U.S. economy benefited most leading IT services companies.Incidentally, the U.S. economy grew at 4.1% in the second quarter of 2018, the fastest rate of growth since the third quarter of 2014.Meanwhile, the 30-share Sensex gained 112.18 points to close at a new high of 37,606.58 on Tuesday. The broader Nifty of the National Stock Exchange (NSE) closed at 11,356.50, up 36.95 points.RIL was the top gainer among the Sensex pack on Tuesday, which also saw stocks like Adani Ports, Bharti Airtel, Tata Steel and Hero Motocorp end in the green. The overall market breadth was slightly on the stronger side with 1,465 stocks gaining ground as against 1,185 declines.Please enter a valid email address.Printable version | Apr 5, 2019 9:52:47 AM | https://www.thehindu.com/business/markets/ril-outshines-tcs-on-market-capitalisation/article24566123.ece© The HinduAlready a user? Sign InTo know more about Ad free news reading experience and subscription Click Hereor Please remove the Ad Blocker",https://www.thehindu.com/business/markets/ril-outshines-tcs-on-market-capitalisation/article24566123.ece
2018-07-31,"Anil Ambani led Reliance Infrastructure Ltd (Reliance Infra) will complete the sale of its integrated Mumbai power business (Reliance Energy) to Adani Transmission Ltd (ATL) for ₹18,800 crore by next week.Reliance Infra and ATL had signed definitive binding agreement for 100% stake sale of the integrated business of generation, transmission and distribution of power for the city in December last year. The total consideration value of the deal is estimated at ₹18,800 crore, said a company statement. It added that Reliance Infra would be utilising the proceeds of of transaction to reduce its debt, making it the largest debt reducing exercise by any corporate. This monetisation is a major step in Reliance Infra’s deleveraging strategy for future growth.Reliance Energy is India’s largest private sector integrated power utility, distributing power to nearly three million residential, industrial and commercial consumers, covering an area of 400 square km, said the statement.It caters to a peak demand of over 1,800 MW, with annual revenues of ₹7,500 crore. Reliance Infra will focus on upcoming opportunities in asset light EPC and Defence businesses, the statement added. Reliance Infra shares on BSE closed down 2.78% at ₹396.4 in a firm Mumbai market on Monday.Please enter a valid email address.Printable version | Apr 5, 2019 9:52:49 AM | https://www.thehindu.com/news/cities/mumbai/adani-to-buy-reliance-energy-for-18800-cr/article24556753.ece© The HinduTwo of the three accused in custody are civic body officialsAlready a user? Sign InTo know more about Ad free news reading experience and subscription Click Hereor Please remove the Ad Blocker",https://www.thehindu.com/news/cities/mumbai/adani-to-buy-reliance-energy-for-18800-cr/article24556753.ece
2018-08-02,"Reliance Industries Ltd. (RIL) is planning to merge its loss-making U.S. shale operations and Indian exploration and production (E&P) business to achieve synergies. The move comes at a time when the company is shifting focus towards profitable and scalable consumer businesses.Confirming the development, V. Srikanth, joint CFO, RIL, said, “We have submitted an application to RBI for cross-border merger to achieve synergies through integration of resources with Indian E&P business. RIL board will consider the proposal for amalgamation upon receipt of approval of RBI.”RIL’s revenues from domestic E&P operations stood at ₹754 crore, with a negative EBIT of ₹245 crore for the June quarter. Revenues from U.S. shale gas operations stood at ₹678 crore with a negative EBIT of ₹199 crore for the June quarter.However, Paras Bothra, head of equity research at Ashika Stock Broking, said, “Merging of U.S. shale gas subsidiary with the parent is going to have an insignificant impact.” “Moreover, RIL doesn’t seem to have any great interest on shale gas and the real focus is on telecom, retail, and its existing refining/petro chem business, which investors are keenly watching and are the real big value drivers for RIL shareholders,” he added.Oil and gas contributed to revenues of ₹5,204 crore and loss of ₹1,536 crore for FY18. At peak, oil and gas contributed to revenues of ₹12,649 crore, accounting for 5.5% of total revenues and EBIT of ₹5,413 crore.Oil and gas was expected to be a significant contributor to RIL’s earnings and cash flows, but falling gas production in KG Basin and declining shale gas prices in U.S. made the segment the least contributor to RIL’s top line and bottom line, whileconsumer businesses now contribute to 21% of the company’s EBITDA.RIL shares declined 1.91% on the BSE to close at ₹1,168.35 in a weak Mumbai market on Thursday.Please enter a valid email address.Printable version | Apr 5, 2019 9:52:50 AM | https://www.thehindu.com/business/ril-plans-to-merge-us-shale-business-india-ep-operations/article24585108.ece© The HinduCurtailed operation cannot support overheadsAlready a user? Sign InTo know more about Ad free news reading experience and subscription Click Hereor Please remove the Ad Blocker",https://www.thehindu.com/business/ril-plans-to-merge-us-shale-business-india-ep-operations/article24585108.ece
2018-08-12,"Caught in a political storm over the Rafale deal, the Reliance Group headed by Anil Ambani on Sunday denied receiving any contract from the Defence Ministry, and said “unfounded and incorrect” allegations were being deliberately made to “mislead people and cloud the issue”.Reliance Defence Ltd. CEO Rajesh Dhingra said Dassault, the French firm that will supply the 36 Rafale fighter jets, chose the group to meet its ‘offset’ or export obligation in the contract and the Defence Ministry had no role in the selection of Indian partners by the foreign vendors.Please enter a valid email address.Printable version | Apr 5, 2019 9:52:51 AM | https://www.thehindu.com/news/national/dassault-made-rafale-offer-says-reliance/article24672350.ece© The HinduIn this new podcast series tracking major campaign speeches across the country, Varghese K George is in conversation with Jayant Sriram toAlready a user? Sign InTo know more about Ad free news reading experience and subscription Click Hereor Please remove the Ad Blocker",https://www.thehindu.com/news/national/dassault-made-rafale-offer-says-reliance/article24672350.ece
2018-08-23,"Benchmarks defied gravity for the fourth straight session today, riding on a rally in RIL which became the first Indian company to reach a market capitalisation of ₹8 lakh crore.The BSE Sensex jumped 51 points to a fresh closing peak of 38,336.76, while the broader NSE Nifty rose 11.85 points to record 11,582.75.Persistent buying by both foreign and domestic investors offset concerns related to the rupee and global trade, brokers said.The rupee once again breached the 70-mark against the US dollar amid robust demand for the greenback.On the global front, the US slapped tariffs on another USD 16 billion of Chinese imports, which Beijing vowed to retaliate.Construction major L&T was the biggest gainer among the Sensex components, spurting 2.30%, after the company said its board has approved a ₹9,000-crore share buyback plan.Index heavyweight Reliance Industries (RIL) became the first Indian company to cross the ₹8 lakh crore market capitalisation mark. RIL shares rose 1.86% to hit a record high of ₹1,269.70.The 30-share Sensex opened strong and scaled an all-time (intra-day) high of 38,487.63 in early trade.However, it succumbed to profit booking to slip to 38,227.36, before finally ending at 38,336.76 points, up 51.01 points, or 0.13%.It bettered its previous record closing of 38,285.75 reached on August 21.The gauge has now gained 673.20 points in four sessions. The stock market was shut on Wednesday on account of Id.The broader NSE Nifty also rose 11.85 points or 0.10% to finish at 11,582.75 – surpassing its previous record closing of 11,570.90 hit on August 21.Meanwhile, foreign portfolio investors (FPIs) bought shares worth a net of ₹254.25 crore and domestic institutional investors (DIIs) bought equities worth ₹197.87 crore on Tuesday, provisional data showed.“This was the 25th time this year calendar year that the Nifty has hit a new high. The market’s resilience was commendable coming after a near 5% rise in crude oil over the last two days coupled with a depreciation of the rupee.“Pharma sector continued to do well for the second day running while the IT stocks also edged up. Bank Nifty closed lower in the weekly expiry,” said V.K. Sharma, Head Private Client Group and Capital Market Strategy at HDFC Securities.Other prominent Sensex gainers were Adani Ports 1.68%, PowerGrid 1.47%, Maruti Suzuki 1.43%, ONGC 1.18%, HUL 1.18%, TCS 1.08%, Infosys 1.08%, Sun Pharma 0.61%, M&M 0.43%, Bharti Airtel 0.41% and Wipro 0.35%.In contrast, Tata Motors slumped 4.33% followed by Vedanta 2.01%, Tata Steel 1.85%, Bajaj Auto 1.52%, SBI 1.52%, Kotak Bank 1.21%, IndusInd Bank 0.90% and Coal India 0.89%, among others.On the sectoral front, the BSE IT index jumped 1.16%, followed by FMCG 1.12%, capital goods 1.01%, teck 0.91%, energy 0.88%, healthcare 0.81%, power 0.66%, infrastructure 0.42%, realty 0.37% and oil and gas 0.01%.While metal fell 1.54%, bankex 0.83%, PSU 0.53%, consumer durbales 0.11% and auto 0.11%.The broader markets too displayed a mixed trend, with the mid-cap index rising 0.20% while the small-cap gauge shed 0.14%.Globally, Asian shares ended mixed amid fresh escalation in the Sino-US trade dispute.Shanghai Composite index rose 0.37% and Japan’s Nikkei gained 0.22%. However, Hong Kong’s Hang Seng shed 0.49%.In Europe, Paris CAC 40 rose 0.11% and Frankfurt DAX inched up 0.02% in early deals. London’s FTSE rose 0.01%.However, US stocks closed mostly lower on Wednesday, with the S&P 500 and the Dow snapping a four-day winning streak, as the minutes from the latest Federal Open Market Committee’s meeting reaffirmed the central bank’s hawkish bias.Please enter a valid email address.Printable version | Apr 5, 2019 9:52:53 AM | https://www.thehindu.com/business/markets/markets-scale-new-highs-ril-breaches-8-lakh-crore-m-cap-mark/article24761610.ece© The HinduAlready a user? Sign InTo know more about Ad free news reading experience and subscription Click Hereor Please remove the Ad Blocker",https://www.thehindu.com/business/markets/markets-scale-new-highs-ril-breaches-8-lakh-crore-m-cap-mark/article24761610.ece
2018-08-27,"Faced with plunging U.S. orders, surgical glove maker Ren Jiding is hunting for new markets amid Chinese government calls to reduce reliance on the United States. But none can absorb the 60 percent of his sales that went to American customers last year.“Other countries import much less than the United States,” said Ren, a co-owner of Hongyeshangqin Medical Science and Technology Co., Ltd. in the eastern city of Zibo.From medical products to smartphone chips to soybeans, Beijing is responding to President Donald Trump’s tariff hikes by pushing companies to trade more with other countries. But there are few substitutes for the United States as an export market and source of technology for industries including telecom equipment makers Chinese leaders are eager to develop.Beijing has announced tariff cuts and other changes while rejecting U.S. demands to scale back plans such as “Made in China 2025,” which calls for state-led creation of Chinese champions in robotics, biotech and other fields. American leaders say those violate Beijing’s market-opening promises and might erode U.S. industrial leadership.The response highlights the cost the ruling Communist Party is willing to pay in lost sales and jobs to stick to plans that are fueling conflict with Washington, Europe and other trading partners.“China sees its technology and industrial policies as fundamental to its growth,” Tianjie He of Oxford Economics said in an email. “It is thus hard to see China’s leadership committing to significant changes.”Mr. Trump has raised duties on a total of $50 billion of Chinese imports including ultrasound scanners and industrial components that Washington says benefit from improper policies. China retaliated with similar penalties.The U.S. is poised to raise duties on $200 billion of imports including the gloves made by Ren’s company. Beijing has issued a list of American goods for retaliation.The impact on China is “small and is containable, at least for the time being,” said Vincent Chan of Credit Suisse. He said the “worst case” outlook if all threatened U.S. tariff hikes go ahead would cut China’s growth by 0.2 percentage points this year and 1.3 percent in 2019.Chinese leaders have tried to cushion the blow to their own economy by targeting American goods its importers can get from other countries soybeans from Brazil, gas from Russia, cars from Germany and fish from Vietnam.Beijing has promised to use revenue from the higher tariffs to help struggling exporters and has ordered banks to lend more freely to them.The biggest jolt so far came from Beijing’s cancellation of orders for soybeans, the biggest American export to China at $21 billion last year. That hammered farm states that voted for Mr. Trump in the 2016 election. It also pushed up prices for Chinese farmers that use soybeans for animal feed and food processors that crush them for cooking oil.That could be a windfall for Brazil. But China already is its top market and consumes two-thirds of the global supply. Chinese total imports last year of 95 million metric tons were 50 % more than the South American giant’s entire exports.“The Chinese can talk all they want about finding other sources of soybeans,” but 80 % come from the United States, Brazil and Argentina, said Michael Cordonnier, president of Soybean & Corn Advisor, Inc., a U.S. research firm.“If you want to import soybeans, it generally must be from one of those three countries,” said Cordonnier in an email.Regulators also cut import duties on automobiles on July 1 but raised them on vehicles from the United States. That helps luxury brands that import from Germany and Japan.Replacing markets for Chinese exporters that support tens of millions of jobs will be harder.The United States bought $430 billion of China’s exports last year, or 20 % of the $2.2 trillion total. The No. 2 market was the 28-nation European Union at $370 billion.“We can’t afford to lose the U.S. market,” said David Hu, general manager of Sinohood Bags Factory Ltd. in the southeastern city of Yiwu.Americans bought 40 % of his canvas tote bags last year, including the most profitable customized versions with Christmas and other designs.“What we export to Europe is lower-end products with lower prices,” said Mr. Hu. “We could explore the Indian, Vietnamese or Philippine markets. But the prices they offer would be too low.”Chinese officials point to potential markets in the “Belt and Road,” a multibillion-dollar initiative led by President Xi Jinping to boost trade by building ports, railways and other infrastructure across Asia to Europe.That has brought a flood of contracts to Chinese state-owned builders but complaints about costs have hurt its appeal. Prime Minister Mahathir Mohamad of Malaysia announced this month the cancellation of plans for Chinese-built projects including a $20 billion rail line.“There is potential for development in areas such as central Asia, Eastern Europe, Africa and South America. But their problems are development imbalance and economic instability,” said Li Yong, a senior fellow at the China Association of International Trade, an industry group.Local officials have met with exporters to exhort them to “diversify markets,” according to the state press.Authorities in the central city of Jingzhou visited exporters to help with customs forms, financing and other details, the website China Industry and Commerce News said.Ren, the surgical glove maker, said his 300-employee company was looking at Europe and developing countries but demand was sluggish.Some companies are confident of keeping their U.S. market share. That reflects the possible success of official efforts to develop higher-tech goods instead of competing on price alone.The general manager of Yihua Electronic Equipment Co. in southern China’s Guangdong said the tariffs should not affect sales of its digital soldering guns, one fifth of which are sold to the United States.“With the 25 percent tariffs, ours still are cheaper than similar German- or Japanese-made products,” said the manager, who would give only his surname, Gou. “We are not producing something like shoes and clothing that could be easily replaced.”Trump’s pressure is likely to backfire by encouraging Beijing to throw even more resources at nurturing its own technology creators.China’s search for non-U.S. suppliers could help companies such as Taiwanese chipmaker MediaTek Inc. But redesigning a phone or network gear and then gaining regulatory and customer approval can take a minimum of three to five years.“For now,” said He of Oxford Economics, “China remains technologically dependent on the U.S.”Please enter a valid email address.Printable version | Apr 5, 2019 9:52:54 AM | https://www.thehindu.com/news/international/china-in-struggle-to-curb-reliance-on-us-market-suppliers/article24789607.ece© The HinduDiplomatic Affairs Editor Suhasini Haidar and Associate Editor Narayan Lakshman discuss the Indian Ocean state and its ties with India in the context of the regime-change there.The media-savvy queen posted from the Science Museum Thursday to help promote the museum’s summer exhibition.Using an iPad, she shared an image on theAlready a user? Sign InTo know more about Ad free news reading experience and subscription Click Hereor Please remove the Ad Blocker",https://www.thehindu.com/news/international/china-in-struggle-to-curb-reliance-on-us-market-suppliers/article24789607.ece
2018-08-27,"Mumbai: Cousins Raj and Uddhav Thackeray, known for their political tussles, have found a new bone of contention: control over Mumbai’s cable operators and distributors.With Reliance Jio’s fibre technology finding its way into almost every housing society in the city and posing a tough challenge to the local cable operator, Raj’s Maharashtra Navnirman Sena (MNS) and Uddhav’s Shiv Sena have taken to the streets. And going by their posturing in support of cable operators, a majority of whom are Marathi, it seems they have no intention of making it smooth for Reliance’s expansion.‘Fibre will kill us’Tushar Afale, general secretary, Maharashtra Navnirman Cable Sena (MNCS), said, “We aren’t against the company doing business here, but Mumbai’s cable industry was developed and shaped by local operators. A big company like Reliance is now setting up its own fibre network, which will directly kill the local cable operator.”In the past week alone, Raj has met with over 300 cable operators, assuring that the party will stand with them. The issue was first raised by MNCS when its leader in Goregaon, Virendra Jadhav, damaged Reliance’s fibre network in the area. Mr. Afale said his party has only one demand: “They shouldn’t bypass the cable operator while reaching out to the customer. This is beneficial to the end user as well. In case customers want to switch to another service, they can do so easily.”The cable operators’ fear of losing business is based on the existing industry pyramid, with the broadcaster at the top. Then comes multi-system operators, like Hathway and In Cable, and at the base is the cable operator. Over the past few years, distributors, who control several operators, have become an integral part. Mumbai has close to 9,000 cable operators, and the business employs around one lakh people. Industry insiders say despite the easy availability of digital TV, cable operators control close to 85% of the business in the city.Sena joins frayWith MNS taking the lead, the Shiv Sena too has jumped into the fray. In a meeting with cable operators and distributors on Saturday, party chief Uddhav Thackeray said the Sena stands with them, and that their livelihood will not be threatened.Sena MLC Anil Parab, who heads the Cable Operator and Distributor Association, said inroads into the businesss by Reliance Jio would adversely affect the local cable operator. “These are Marathi people. We can do the work needed, and therefore we demand that local operators not be bypassed.”Please enter a valid email address.Printable version | Apr 5, 2019 9:52:55 AM | https://www.thehindu.com/news/cities/mumbai/mns-sena-back-local-cable-operators-against-reliance/article24787406.ece© The HinduTwo of the three accused in custody are civic body officialsAlready a user? Sign InTo know more about Ad free news reading experience and subscription Click Hereor Please remove the Ad Blocker",https://www.thehindu.com/news/cities/mumbai/mns-sena-back-local-cable-operators-against-reliance/article24787406.ece
